customer_id,customer_type,method,rank,product_id,product_name,producer_id,score,score_components,based_on_product_ids,reason_codes,reason_text
C000014,family,global_popularity_discovery,3,P000092,Seeded Wholemeal Rolls,PR000011,0.772013,"{'cooccurrence': 0.0, 'seasonality': 0.15, 'segment_popularity': 0.0, 'diversity_adjustment': 0.03}",,globally_popular_product|cold_start_discovery_fallback|new_to_customer|seasonally_available|producer_diversity_applied,"Recommended because it is popular across the marketplace, used as a discovery fallback where history is sparse, not previously purchased by this customer, currently in season, selected to improve producer diversity."
C000015,community_group,global_popularity_discovery,1,P000097,Aged Farmhouse Cheddar,PR000004,0.837061,"{'cooccurrence': 0.0, 'seasonality': 0.15, 'segment_popularity': 0.0, 'diversity_adjustment': 0.0}",,globally_popular_product|cold_start_discovery_fallback|new_to_customer|seasonally_available,"Recommended because it is popular across the marketplace, used as a discovery fallback where history is sparse, not previously purchased by this customer, currently in season."
C000015,community_group,global_popularity_discovery,2,P000084,Heritage Rainbow Carrots,PR000003,0.804473,"{'cooccurrence': 0.0, 'seasonality': 0.15, 'segment_popularity': 0.0, 'diversity_adjustment': 0.0}",,globally_popular_product|cold_start_discovery_fallback|new_to_customer|seasonally_available,"Recommended because it is popular across the marketplace, used as a discovery fallback where history is sparse, not previously purchased by this customer, currently in season."
C000015,community_group,global_popularity_discovery,3,P000091,Live Natural Yoghurt,PR000010,0.744728,"{'cooccurrence': 0.0, 'seasonality': 0.15, 'segment_popularity': 0.0, 'diversity_adjustment': 0.0}",,globally_popular_product|cold_start_discovery_fallback|new_to_customer|seasonally_available,"Recommended because it is popular across the marketplace, used as a discovery fallback where history is sparse, not previously purchased by this customer, currently in season."
C000016,restaurant,global_popularity_discovery,1,P000132,Leek and Onion Box,PR000003,1.0,"{'cooccurrence': 0.0, 'seasonality': 0.15, 'segment_popularity': 0.0, 'diversity_adjustment': 0.0}",,globally_popular_product|cold_start_discovery_fallback|new_to_customer|seasonally_available,"Recommended because it is popular across the marketplace, used as a discovery fallback where history is sparse, not previously purchased by this customer, currently in season."
C000016,restaurant,global_popularity_discovery,2,P000097,Aged Farmhouse Cheddar,PR000004,0.837061,"{'cooccurrence': 0.0, 'seasonality': 0.15, 'segment_popularity': 0.0, 'diversity_adjustment': 0.0}",,globally_popular_product|cold_start_discovery_fallback|new_to_customer|seasonally_available,"Recommended because it is popular across the marketplace, used as a discovery fallback where history is sparse, not previously purchased by this customer, currently in season."
C000016,restaurant,global_popularity_discovery,3,P000102,Curly Green Kale,PR000009,0.820767,"{'cooccurrence': 0.0, 'seasonality': 0.15, 'segment_popularity': 0.0, 'diversity_adjustment': 0.0}",,globally_popular_product|cold_start_discovery_fallback|new_to_customer|seasonally_available,"Recommended because it is popular across the marketplace, used as a discovery fallback where history is sparse, not previously purchased by this customer, currently in season."
C000017,community_group,global_popularity_discovery,1,P000132,Leek and Onion Box,PR000003,1.0,"{'cooccurrence': 0.0, 'seasonality': 0.15, 'segment_popularity': 0.0, 'diversity_adjustment': 0.0}",,globally_popular_product|cold_start_discovery_fallback|new_to_customer|seasonally_available,"Recommended because it is popular across the marketplace, used as a discovery fallback where history is sparse, not previously purchased by this customer, currently in season."
C000017,community_group,global_popularity_discovery,2,P000097,Aged Farmhouse Cheddar,PR000004,0.837061,"{'cooccurrence': 0.0, 'seasonality': 0.15, 'segment_popularity': 0.0, 'diversity_adjustment': 0.0}",,globally_popular_product|cold_start_discovery_fallback|new_to_customer|seasonally_available,"Recommended because it is popular across the marketplace, used as a discovery fallback where history is sparse, not previously purchased by this customer, currently in season."
C000017,community_group,global_popularity_discovery,3,P000134,Olive and Herb Ciabatta,PR000005,0.747572,"{'cooccurrence': 0.0, 'seasonality': 0.15, 'segment_popularity': 0.0, 'diversity_adjustment': 0.03}",,globally_popular_product|cold_start_discovery_fallback|new_to_customer|seasonally_available|producer_diversity_applied,"Recommended because it is popular across the marketplace, used as a discovery fallback where history is sparse, not previously purchased by this customer, currently in season, selected to improve producer diversity."
C000018,family,global_popularity_discovery,1,P000132,Leek and Onion Box,PR000003,1.0,"{'cooccurrence': 0.0, 'seasonality': 0.15, 'segment_popularity': 0.0, 'diversity_adjustment': 0.0}",,globally_popular_product|cold_start_discovery_fallback|new_to_customer|seasonally_available,"Recommended because it is popular across the marketplace, used as a discovery fallback where history is sparse, not previously purchased by this customer, currently in season."
C000018,family,global_popularity_discovery,2,P000097,Aged Farmhouse Cheddar,PR000004,0.837061,"{'cooccurrence': 0.0, 'seasonality': 0.15, 'segment_popularity': 0.0, 'diversity_adjustment': 0.0}",,globally_popular_product|cold_start_discovery_fallback|new_to_customer|seasonally_available,"Recommended because it is popular across the marketplace, used as a discovery fallback where history is sparse, not previously purchased by this customer, currently in season."
C000018,family,global_popularity_discovery,3,P000119,Blackcurrant Punnets,PR000002,0.810032,"{'cooccurrence': 0.0, 'seasonality': 0.15, 'segment_popularity': 0.0, 'diversity_adjustment': 0.03}",,globally_popular_product|cold_start_discovery_fallback|new_to_customer|seasonally_available|producer_diversity_applied,"Recommended because it is popular across the marketplace, used as a discovery fallback where history is sparse, not previously purchased by this customer, currently in season, selected to improve producer diversity."
C000020,community_group,global_popularity_discovery,1,P000132,Leek and Onion Box,PR000003,1.0,"{'cooccurrence': 0.0, 'seasonality': 0.15, 'segment_popularity': 0.0, 'diversity_adjustment': 0.0}",,globally_popular_product|cold_start_discovery_fallback|new_to_customer|seasonally_available,"Recommended because it is popular across the marketplace, used as a discovery fallback where history is sparse, not previously purchased by this customer, currently in season."
C000020,community_group,global_popularity_discovery,2,P000097,Aged Farmhouse Cheddar,PR000004,0.837061,"{'cooccurrence': 0.0, 'seasonality': 0.15, 'segment_popularity': 0.0, 'diversity_adjustment': 0.0}",,globally_popular_product|cold_start_discovery_fallback|new_to_customer|seasonally_available,"Recommended because it is popular across the marketplace, used as a discovery fallback where history is sparse, not previously purchased by this customer, currently in season."
C000020,community_group,global_popularity_discovery,3,P000091,Live Natural Yoghurt,PR000010,0.774728,"{'cooccurrence': 0.0, 'seasonality': 0.15, 'segment_popularity': 0.0, 'diversity_adjustment': 0.03}",,globally_popular_product|cold_start_discovery_fallback|new_to_customer|seasonally_available|producer_diversity_applied,"Recommended because it is popular across the marketplace, used as a discovery fallback where history is sparse, not previously purchased by this customer, currently in season, selected to improve producer diversity."
C000021,restaurant,global_popularity_discovery,1,P000132,Leek and Onion Box,PR000003,1.0,"{'cooccurrence': 0.0, 'seasonality': 0.15, 'segment_popularity': 0.0, 'diversity_adjustment': 0.0}",,globally_popular_product|cold_start_discovery_fallback|new_to_customer|seasonally_available,"Recommended because it is popular across the marketplace, used as a discovery fallback where history is sparse, not previously purchased by this customer, currently in season."
C000021,restaurant,global_popularity_discovery,2,P000097,Aged Farmhouse Cheddar,PR000004,0.837061,"{'cooccurrence': 0.0, 'seasonality': 0.15, 'segment_popularity': 0.0, 'diversity_adjustment': 0.0}",,globally_popular_product|cold_start_discovery_fallback|new_to_customer|seasonally_available,"Recommended because it is popular across the marketplace, used as a discovery fallback where history is sparse, not previously purchased by this customer, currently in season."
C000021,restaurant,global_popularity_discovery,3,P000102,Curly Green Kale,PR000009,0.850767,"{'cooccurrence': 0.0, 'seasonality': 0.15, 'segment_popularity': 0.0, 'diversity_adjustment': 0.03}",,globally_popular_product|cold_start_discovery_fallback|new_to_customer|seasonally_available|producer_diversity_applied,"Recommended because it is popular across the marketplace, used as a discovery fallback where history is sparse, not previously purchased by this customer, currently in season, selected to improve producer diversity."
C000022,community_group,global_popularity_discovery,1,P000102,Curly Green Kale,PR000009,0.820767,"{'cooccurrence': 0.0, 'seasonality': 0.15, 'segment_popularity': 0.0, 'diversity_adjustment': 0.0}",,globally_popular_product|cold_start_discovery_fallback|new_to_customer|seasonally_available,"Recommended because it is popular across the marketplace, used as a discovery fallback where history is sparse, not previously purchased by this customer, currently in season."
C000022,community_group,global_popularity_discovery,2,P000091,Live Natural Yoghurt,PR000010,0.744728,"{'cooccurrence': 0.0, 'seasonality': 0.15, 'segment_popularity': 0.0, 'diversity_adjustment': 0.0}",,globally_popular_product|cold_start_discovery_fallback|new_to_customer|seasonally_available,"Recommended because it is popular across the marketplace, used as a discovery fallback where history is sparse, not previously purchased by this customer, currently in season."
C000022,community_group,global_popularity_discovery,3,P000109,Salted Farm Butter,PR000004,0.744728,"{'cooccurrence': 0.0, 'seasonality': 0.15, 'segment_popularity': 0.0, 'diversity_adjustment': 0.0}",,globally_popular_product|cold_start_discovery_fallback|new_to_customer|seasonally_available,"Recommended because it is popular across the marketplace, used as a discovery fallback where history is sparse, not previously purchased by this customer, currently in season."
C000024,family,global_popularity_discovery,1,P000102,Curly Green Kale,PR000009,0.820767,"{'cooccurrence': 0.0, 'seasonality': 0.15, 'segment_popularity': 0.0, 'diversity_adjustment': 0.0}",,globally_popular_product|cold_start_discovery_fallback|new_to_customer|seasonally_available,"Recommended because it is popular across the marketplace, used as a discovery fallback where history is sparse, not previously purchased by this customer, currently in season."
C000024,family,global_popularity_discovery,2,P000119,Blackcurrant Punnets,PR000002,0.780032,"{'cooccurrence': 0.0, 'seasonality': 0.15, 'segment_popularity': 0.0, 'diversity_adjustment': 0.0}",,globally_popular_product|cold_start_discovery_fallback|new_to_customer|seasonally_available,"Recommended because it is popular across the marketplace, used as a discovery fallback where history is sparse, not previously purchased by this customer, currently in season."
C000024,family,global_popularity_discovery,3,P000091,Live Natural Yoghurt,PR000010,0.744728,"{'cooccurrence': 0.0, 'seasonality': 0.15, 'segment_popularity': 0.0, 'diversity_adjustment': 0.0}",,globally_popular_product|cold_start_discovery_fallback|new_to_customer|seasonally_available,"Recommended because it is popular across the marketplace, used as a discovery fallback where history is sparse, not previously purchased by this customer, currently in season."
C000026,restaurant,global_popularity_discovery,1,P000119,Blackcurrant Punnets,PR000002,0.780032,"{'cooccurrence': 0.0, 'seasonality': 0.15, 'segment_popularity': 0.0, 'diversity_adjustment': 0.0}",,globally_popular_product|cold_start_discovery_fallback|new_to_customer|seasonally_available,"Recommended because it is popular across the marketplace, used as a discovery fallback where history is sparse, not previously purchased by this customer, currently in season."
C000026,restaurant,global_popularity_discovery,2,P000134,Olive and Herb Ciabatta,PR000005,0.717572,"{'cooccurrence': 0.0, 'seasonality': 0.15, 'segment_popularity': 0.0, 'diversity_adjustment': 0.0}",,globally_popular_product|cold_start_discovery_fallback|new_to_customer|seasonally_available,"Recommended because it is popular across the marketplace, used as a discovery fallback where history is sparse, not previously purchased by this customer, currently in season."
C000026,restaurant,global_popularity_discovery,3,P000125,Bristol Orchard Apple Juice,PR000008,0.714856,"{'cooccurrence': 0.0, 'seasonality': 0.15, 'segment_popularity': 0.0, 'diversity_adjustment': 0.0}",,globally_popular_product|cold_start_discovery_fallback|new_to_customer|seasonally_available,"Recommended because it is popular across the marketplace, used as a discovery fallback where history is sparse, not previously purchased by this customer, currently in season."
C000027,community_group,global_popularity_discovery,1,P000096,New Season Potatoes,PR000003,0.834345,"{'cooccurrence': 0.0, 'seasonality': 0.15, 'segment_popularity': 0.0, 'diversity_adjustment': 0.0}",,globally_popular_product|cold_start_discovery_fallback|new_to_customer|seasonally_available,"Recommended because it is popular across the marketplace, used as a discovery fallback where history is sparse, not previously purchased by this customer, currently in season."
C000027,community_group,global_popularity_discovery,2,P000119,Blackcurrant Punnets,PR000002,0.780032,"{'cooccurrence': 0.0, 'seasonality': 0.15, 'segment_popularity': 0.0, 'diversity_adjustment': 0.0}",,globally_popular_product|cold_start_discovery_fallback|new_to_customer|seasonally_available,"Recommended because it is popular across the marketplace, used as a discovery fallback where history is sparse, not previously purchased by this customer, currently in season."
C000027,community_group,global_popularity_discovery,3,P000109,Salted Farm Butter,PR000004,0.744728,"{'cooccurrence': 0.0, 'seasonality': 0.15, 'segment_popularity': 0.0, 'diversity_adjustment': 0.0}",,globally_popular_product|cold_start_discovery_fallback|new_to_customer|seasonally_available,"Recommended because it is popular across the marketplace, used as a discovery fallback where history is sparse, not previously purchased by this customer, currently in season."
C000028,family,global_popularity_discovery,1,P000097,Aged Farmhouse Cheddar,PR000004,0.837061,"{'cooccurrence': 0.0, 'seasonality': 0.15, 'segment_popularity': 0.0, 'diversity_adjustment': 0.0}",,globally_popular_product|cold_start_discovery_fallback|new_to_customer|seasonally_available,"Recommended because it is popular across the marketplace, used as a discovery fallback where history is sparse, not previously purchased by this customer, currently in season."
C000028,family,global_popularity_discovery,2,P000096,New Season Potatoes,PR000003,0.834345,"{'cooccurrence': 0.0, 'seasonality': 0.15, 'segment_popularity': 0.0, 'diversity_adjustment': 0.0}",,globally_popular_product|cold_start_discovery_fallback|new_to_customer|seasonally_available,"Recommended because it is popular across the marketplace, used as a discovery fallback where history is sparse, not previously purchased by this customer, currently in season."
C000028,family,global_popularity_discovery,3,P000102,Curly Green Kale,PR000009,0.820767,"{'cooccurrence': 0.0, 'seasonality': 0.15, 'segment_popularity': 0.0, 'diversity_adjustment': 0.0}",,globally_popular_product|cold_start_discovery_fallback|new_to_customer|seasonally_available,"Recommended because it is popular across the marketplace, used as a discovery fallback where history is sparse, not previously purchased by this customer, currently in season."
C000030,community_group,global_popularity_discovery,1,P000132,Leek and Onion Box,PR000003,1.0,"{'cooccurrence': 0.0, 'seasonality': 0.15, 'segment_popularity': 0.0, 'diversity_adjustment': 0.0}",,globally_popular_product|cold_start_discovery_fallback|new_to_customer|seasonally_available,"Recommended because it is popular across the marketplace, used as a discovery fallback where history is sparse, not previously purchased by this customer, currently in season."
C000030,community_group,global_popularity_discovery,2,P000097,Aged Farmhouse Cheddar,PR000004,0.837061,"{'cooccurrence': 0.0, 'seasonality': 0.15, 'segment_popularity': 0.0, 'diversity_adjustment': 0.0}",,globally_popular_product|cold_start_discovery_fallback|new_to_customer|seasonally_available,"Recommended because it is popular across the marketplace, used as a discovery fallback where history is sparse, not previously purchased by this customer, currently in season."
C000030,community_group,global_popularity_discovery,3,P000102,Curly Green Kale,PR000009,0.820767,"{'cooccurrence': 0.0, 'seasonality': 0.15, 'segment_popularity': 0.0, 'diversity_adjustment': 0.0}",,globally_popular_product|cold_start_discovery_fallback|new_to_customer|seasonally_available,"Recommended because it is popular across the marketplace, used as a discovery fallback where history is sparse, not previously purchased by this customer, currently in season."
C000031,restaurant,global_popularity_discovery,1,P000132,Leek and Onion Box,PR000003,1.0,"{'cooccurrence': 0.0, 'seasonality': 0.15, 'segment_popularity': 0.0, 'diversity_adjustment': 0.0}",,globally_popular_product|cold_start_discovery_fallback|new_to_customer|seasonally_available,"Recommended because it is popular across the marketplace, used as a discovery fallback where history is sparse, not previously purchased by this customer, currently in season."
C000031,restaurant,global_popularity_discovery,2,P000097,Aged Farmhouse Cheddar,PR000004,0.837061,"{'cooccurrence': 0.0, 'seasonality': 0.15, 'segment_popularity': 0.0, 'diversity_adjustment': 0.0}",,globally_popular_product|cold_start_discovery_fallback|new_to_customer|seasonally_available,"Recommended because it is popular across the marketplace, used as a discovery fallback where history is sparse, not previously purchased by this customer, currently in season."
C000031,restaurant,global_popularity_discovery,3,P000102,Curly Green Kale,PR000009,0.820767,"{'cooccurrence': 0.0, 'seasonality': 0.15, 'segment_popularity': 0.0, 'diversity_adjustment': 0.0}",,globally_popular_product|cold_start_discovery_fallback|new_to_customer|seasonally_available,"Recommended because it is popular across the marketplace, used as a discovery fallback where history is sparse, not previously purchased by this customer, currently in season."
C000032,community_group,global_popularity_discovery,1,P000097,Aged Farmhouse Cheddar,PR000004,0.837061,"{'cooccurrence': 0.0, 'seasonality': 0.15, 'segment_popularity': 0.0, 'diversity_adjustment': 0.0}",,globally_popular_product|cold_start_discovery_fallback|new_to_customer|seasonally_available,"Recommended because it is popular across the marketplace, used as a discovery fallback where history is sparse, not previously purchased by this customer, currently in season."
C000032,community_group,global_popularity_discovery,2,P000096,New Season Potatoes,PR000003,0.834345,"{'cooccurrence': 0.0, 'seasonality': 0.15, 'segment_popularity': 0.0, 'diversity_adjustment': 0.0}",,globally_popular_product|cold_start_discovery_fallback|new_to_customer|seasonally_available,"Recommended because it is popular across the marketplace, used as a discovery fallback where history is sparse, not previously purchased by this customer, currently in season."
C000032,community_group,global_popularity_discovery,3,P000102,Curly Green Kale,PR000009,0.820767,"{'cooccurrence': 0.0, 'seasonality': 0.15, 'segment_popularity': 0.0, 'diversity_adjustment': 0.0}",,globally_popular_product|cold_start_discovery_fallback|new_to_customer|seasonally_available,"Recommended because it is popular across the marketplace, used as a discovery fallback where history is sparse, not previously purchased by this customer, currently in season."
C000033,young_professional,global_popularity_discovery,1,P000132,Leek and Onion Box,PR000003,1.0,"{'cooccurrence': 0.0, 'seasonality': 0.15, 'segment_popularity': 0.0, 'diversity_adjustment': 0.0}",,globally_popular_product|cold_start_discovery_fallback|new_to_customer|seasonally_available,"Recommended because it is popular across the marketplace, used as a discovery fallback where history is sparse, not previously purchased by this customer, currently in season."
C000033,young_professional,global_popularity_discovery,2,P000097,Aged Farmhouse Cheddar,PR000004,0.837061,"{'cooccurrence': 0.0, 'seasonality': 0.15, 'segment_popularity': 0.0, 'diversity_adjustment': 0.0}",,globally_popular_product|cold_start_discovery_fallback|new_to_customer|seasonally_available,"Recommended because it is popular across the marketplace, used as a discovery fallback where history is sparse, not previously purchased by this customer, currently in season."
C000033,young_professional,global_popularity_discovery,3,P000102,Curly Green Kale,PR000009,0.850767,"{'cooccurrence': 0.0, 'seasonality': 0.15, 'segment_popularity': 0.0, 'diversity_adjustment': 0.03}",,globally_popular_product|cold_start_discovery_fallback|new_to_customer|seasonally_available|producer_diversity_applied,"Recommended because it is popular across the marketplace, used as a discovery fallback where history is sparse, not previously purchased by this customer, currently in season, selected to improve producer diversity."
C000034,family,global_popularity_discovery,1,P000097,Aged Farmhouse Cheddar,PR000004,0.837061,"{'cooccurrence': 0.0, 'seasonality': 0.15, 'segment_popularity': 0.0, 'diversity_adjustment': 0.0}",,globally_popular_product|cold_start_discovery_fallback|new_to_customer|seasonally_available,"Recommended because it is popular across the marketplace, used as a discovery fallback where history is sparse, not previously purchased by this customer, currently in season."
C000034,family,global_popularity_discovery,2,P000102,Curly Green Kale,PR000009,0.820767,"{'cooccurrence': 0.0, 'seasonality': 0.15, 'segment_popularity': 0.0, 'diversity_adjustment': 0.0}",,globally_popular_product|cold_start_discovery_fallback|new_to_customer|seasonally_available,"Recommended because it is popular across the marketplace, used as a discovery fallback where history is sparse, not previously purchased by this customer, currently in season."
C000034,family,global_popularity_discovery,3,P000084,Heritage Rainbow Carrots,PR000003,0.804473,"{'cooccurrence': 0.0, 'seasonality': 0.15, 'segment_popularity': 0.0, 'diversity_adjustment': 0.0}",,globally_popular_product|cold_start_discovery_fallback|new_to_customer|seasonally_available,"Recommended because it is popular across the marketplace, used as a discovery fallback where history is sparse, not previously purchased by this customer, currently in season."
C000037,community_group,global_popularity_discovery,1,P000097,Aged Farmhouse Cheddar,PR000004,0.837061,"{'cooccurrence': 0.0, 'seasonality': 0.15, 'segment_popularity': 0.0, 'diversity_adjustment': 0.0}",,globally_popular_product|cold_start_discovery_fallback|new_to_customer|seasonally_available,"Recommended because it is popular across the marketplace, used as a discovery fallback where history is sparse, not previously purchased by this customer, currently in season."
C000037,community_group,global_popularity_discovery,2,P000119,Blackcurrant Punnets,PR000002,0.780032,"{'cooccurrence': 0.0, 'seasonality': 0.15, 'segment_popularity': 0.0, 'diversity_adjustment': 0.0}",,globally_popular_product|cold_start_discovery_fallback|new_to_customer|seasonally_available,"Recommended because it is popular across the marketplace, used as a discovery fallback where history is sparse, not previously purchased by this customer, currently in season."
C000037,community_group,global_popularity_discovery,3,P000134,Olive and Herb Ciabatta,PR000005,0.747572,"{'cooccurrence': 0.0, 'seasonality': 0.15, 'segment_popularity': 0.0, 'diversity_adjustment': 0.03}",,globally_popular_product|cold_start_discovery_fallback|new_to_customer|seasonally_available|producer_diversity_applied,"Recommended because it is popular across the marketplace, used as a discovery fallback where history is sparse, not previously purchased by this customer, currently in season, selected to improve producer diversity."
C000038,family,global_popularity_discovery,1,P000132,Leek and Onion Box,PR000003,1.0,"{'cooccurrence': 0.0, 'seasonality': 0.15, 'segment_popularity': 0.0, 'diversity_adjustment': 0.0}",,globally_popular_product|cold_start_discovery_fallback|new_to_customer|seasonally_available,"Recommended because it is popular across the marketplace, used as a discovery fallback where history is sparse, not previously purchased by this customer, currently in season."
C000038,family,global_popularity_discovery,2,P000097,Aged Farmhouse Cheddar,PR000004,0.837061,"{'cooccurrence': 0.0, 'seasonality': 0.15, 'segment_popularity': 0.0, 'diversity_adjustment': 0.0}",,globally_popular_product|cold_start_discovery_fallback|new_to_customer|seasonally_available,"Recommended because it is popular across the marketplace, used as a discovery fallback where history is sparse, not previously purchased by this customer, currently in season."
C000038,family,global_popularity_discovery,3,P000102,Curly Green Kale,PR000009,0.850767,"{'cooccurrence': 0.0, 'seasonality': 0.15, 'segment_popularity': 0.0, 'diversity_adjustment': 0.03}",,globally_popular_product|cold_start_discovery_fallback|new_to_customer|seasonally_available|producer_diversity_applied,"Recommended because it is popular across the marketplace, used as a discovery fallback where history is sparse, not previously purchased by this customer, currently in season, selected to improve producer diversity."
C000041,restaurant,global_popularity_discovery,1,P000102,Curly Green Kale,PR000009,0.820767,"{'cooccurrence': 0.0, 'seasonality': 0.15, 'segment_popularity': 0.0, 'diversity_adjustment': 0.0}",,globally_popular_product|cold_start_discovery_fallback|new_to_customer|seasonally_available,"Recommended because it is popular across the marketplace, used as a discovery fallback where history is sparse, not previously purchased by this customer, currently in season."
C000041,restaurant,global_popularity_discovery,2,P000119,Blackcurrant Punnets,PR000002,0.780032,"{'cooccurrence': 0.0, 'seasonality': 0.15, 'segment_popularity': 0.0, 'diversity_adjustment': 0.0}",,globally_popular_product|cold_start_discovery_fallback|new_to_customer|seasonally_available,"Recommended because it is popular across the marketplace, used as a discovery fallback where history is sparse, not previously purchased by this customer, currently in season."
C000041,restaurant,global_popularity_discovery,3,P000091,Live Natural Yoghurt,PR000010,0.744728,"{'cooccurrence': 0.0, 'seasonality': 0.15, 'segment_popularity': 0.0, 'diversity_adjustment': 0.0}",,globally_popular_product|cold_start_discovery_fallback|new_to_customer|seasonally_available,"Recommended because it is popular across the marketplace, used as a discovery fallback where history is sparse, not previously purchased by this customer, currently in season."
C000042,community_group,global_popularity_discovery,1,P000132,Leek and Onion Box,PR000003,1.0,"{'cooccurrence': 0.0, 'seasonality': 0.15, 'segment_popularity': 0.0, 'diversity_adjustment': 0.0}",,globally_popular_product|cold_start_discovery_fallback|new_to_customer|seasonally_available,"Recommended because it is popular across the marketplace, used as a discovery fallback where history is sparse, not previously purchased by this customer, currently in season."
C000042,community_group,global_popularity_discovery,2,P000102,Curly Green Kale,PR000009,0.850767,"{'cooccurrence': 0.0, 'seasonality': 0.15, 'segment_popularity': 0.0, 'diversity_adjustment': 0.03}",,globally_popular_product|cold_start_discovery_fallback|new_to_customer|seasonally_available|producer_diversity_applied,"Recommended because it is popular across the marketplace, used as a discovery fallback where history is sparse, not previously purchased by this customer, currently in season, selected to improve producer diversity."
C000042,community_group,global_popularity_discovery,3,P000091,Live Natural Yoghurt,PR000010,0.774728,"{'cooccurrence': 0.0, 'seasonality': 0.15, 'segment_popularity': 0.0, 'diversity_adjustment': 0.03}",,globally_popular_product|cold_start_discovery_fallback|new_to_customer|seasonally_available|producer_diversity_applied,"Recommended because it is popular across the marketplace, used as a discovery fallback where history is sparse, not previously purchased by this customer, currently in season, selected to improve producer diversity."
C000043,young_professional,global_popularity_discovery,1,P000132,Leek and Onion Box,PR000003,1.0,"{'cooccurrence': 0.0, 'seasonality': 0.15, 'segment_popularity': 0.0, 'diversity_adjustment': 0.0}",,globally_popular_product|cold_start_discovery_fallback|new_to_customer|seasonally_available,"Recommended because it is popular across the marketplace, used as a discovery fallback where history is sparse, not previously purchased by this customer, currently in season."
C000043,young_professional,global_popularity_discovery,2,P000097,Aged Farmhouse Cheddar,PR000004,0.837061,"{'cooccurrence': 0.0, 'seasonality': 0.15, 'segment_popularity': 0.0, 'diversity_adjustment': 0.0}",,globally_popular_product|cold_start_discovery_fallback|new_to_customer|seasonally_available,"Recommended because it is popular across the marketplace, used as a discovery fallback where history is sparse, not previously purchased by this customer, currently in season."
C000043,young_professional,global_popularity_discovery,3,P000102,Curly Green Kale,PR000009,0.850767,"{'cooccurrence': 0.0, 'seasonality': 0.15, 'segment_popularity': 0.0, 'diversity_adjustment': 0.03}",,globally_popular_product|cold_start_discovery_fallback|new_to_customer|seasonally_available|producer_diversity_applied,"Recommended because it is popular across the marketplace, used as a discovery fallback where history is sparse, not previously purchased by this customer, currently in season, selected to improve producer diversity."
C000045,community_group,global_popularity_discovery,1,P000132,Leek and Onion Box,PR000003,1.0,"{'cooccurrence': 0.0, 'seasonality': 0.15, 'segment_popularity': 0.0, 'diversity_adjustment': 0.0}",,globally_popular_product|cold_start_discovery_fallback|new_to_customer|seasonally_available,"Recommended because it is popular across the marketplace, used as a discovery fallback where history is sparse, not previously purchased by this customer, currently in season."
C000045,community_group,global_popularity_discovery,2,P000119,Blackcurrant Punnets,PR000002,0.810032,"{'cooccurrence': 0.0, 'seasonality': 0.15, 'segment_popularity': 0.0, 'diversity_adjustment': 0.03}",,globally_popular_product|cold_start_discovery_fallback|new_to_customer|seasonally_available|producer_diversity_applied,"Recommended because it is popular across the marketplace, used as a discovery fallback where history is sparse, not previously purchased by this customer, currently in season, selected to improve producer diversity."
C000045,community_group,global_popularity_discovery,3,P000109,Salted Farm Butter,PR000004,0.774728,"{'cooccurrence': 0.0, 'seasonality': 0.15, 'segment_popularity': 0.0, 'diversity_adjustment': 0.03}",,globally_popular_product|cold_start_discovery_fallback|new_to_customer|seasonally_available|producer_diversity_applied,"Recommended because it is popular across the marketplace, used as a discovery fallback where history is sparse, not previously purchased by this customer, currently in season, selected to improve producer diversity."
C000046,restaurant,global_popularity_discovery,1,P000096,New Season Potatoes,PR000003,0.834345,"{'cooccurrence': 0.0, 'seasonality': 0.15, 'segment_popularity': 0.0, 'diversity_adjustment': 0.0}",,globally_popular_product|cold_start_discovery_fallback|new_to_customer|seasonally_available,"Recommended because it is popular across the marketplace, used as a discovery fallback where history is sparse, not previously purchased by this customer, currently in season."
C000046,restaurant,global_popularity_discovery,2,P000119,Blackcurrant Punnets,PR000002,0.780032,"{'cooccurrence': 0.0, 'seasonality': 0.15, 'segment_popularity': 0.0, 'diversity_adjustment': 0.0}",,globally_popular_product|cold_start_discovery_fallback|new_to_customer|seasonally_available,"Recommended because it is popular across the marketplace, used as a discovery fallback where history is sparse, not previously purchased by this customer, currently in season."
C000046,restaurant,global_popularity_discovery,3,P000091,Live Natural Yoghurt,PR000010,0.744728,"{'cooccurrence': 0.0, 'seasonality': 0.15, 'segment_popularity': 0.0, 'diversity_adjustment': 0.0}",,globally_popular_product|cold_start_discovery_fallback|new_to_customer|seasonally_available,"Recommended because it is popular across the marketplace, used as a discovery fallback where history is sparse, not previously purchased by this customer, currently in season."
C000047,community_group,global_popularity_discovery,1,P000132,Leek and Onion Box,PR000003,1.0,"{'cooccurrence': 0.0, 'seasonality': 0.15, 'segment_popularity': 0.0, 'diversity_adjustment': 0.0}",,globally_popular_product|cold_start_discovery_fallback|new_to_customer|seasonally_available,"Recommended because it is popular across the marketplace, used as a discovery fallback where history is sparse, not previously purchased by this customer, currently in season."
C000047,community_group,global_popularity_discovery,2,P000097,Aged Farmhouse Cheddar,PR000004,0.837061,"{'cooccurrence': 0.0, 'seasonality': 0.15, 'segment_popularity': 0.0, 'diversity_adjustment': 0.0}",,globally_popular_product|cold_start_discovery_fallback|new_to_customer|seasonally_available,"Recommended because it is popular across the marketplace, used as a discovery fallback where history is sparse, not previously purchased by this customer, currently in season."
